block_type player_loc monster object gold monster_index object_index gold_value prox_ripple_value visible color
23 6 # 0 0 0 -1 -1 -1 256 1 3
23 7 # 0 0 0 -1 -1 -1 256 1 3
23 8 # 0 0 0 -1 -1 -1 256 1 3
23 9 . 0 1 0 -1 11 -1 1 1 3
23 10 . 0 0 0 -1 -1 -1 1 1 3
23 11 # 0 0 0 -1 -1 -1 256 1 3
23 12 . 0 0 0 -1 -1 -1 256 1 3
23 13 # 0 0 0 -1 -1 -1 256 1 3
23 14 # 0 0 0 -1 -1 -1 256 1 3
23 15 # 0 0 0 -1 -1 -1 256 1 3
23 16 # 0 0 0 -1 -1 -1 256 1 3
23 17 # 0 0 0 -1 -1 -1 256 1 3
23 18 # 0 0 0 -1 -1 -1 256 1 3
23 19 . 0 0 0 -1 -1 -1 256 1 3
23 20 # 0 0 0 -1 -1 -1 256 1 3
23 21 . 0 0 0 -1 -1 -1 256 1 3
23 22 . 0 0 0 -1 -1 -1 256 1 3
23 23 . 0 0 0 -1 -1 -1 256 1 3
23 24 . 0 0 0 -1 -1 -1 256 1 3
23 25 . 0 0 0 -1 -1 -1 256 1 3
23 26 . 0 0 0 -1 -1 -1 256 1 3
23 27 . 0 0 0 -1 -1 -1 256 1 3
23 28 . 0 0 0 -1 -1 -1 256 1 3
23 29 # 0 0 0 -1 -1 -1 256 1 3
23 30 . 0 0 0 -1 -1 -1 256 1 3
23 31 . 0 0 0 -1 -1 -1 256 1 3
23 32 # 0 0 0 -1 -1 -1 256 1 3
23 33 . 0 0 0 -1 -1 -1 256 1 3
23 34 . 0 0 0 -1 -1 -1 256 1 3
23 35 # 0 0 0 -1 -1 -1 256 1 3
23 36 # 0 0 0 -1 -1 -1 256 1 3
23 37 # 0 0 0 -1 -1 -1 256 1 3
23 38 # 0 0 0 -1 -1 -1 256 1 3
23 39 # 0 0 0 -1 -1 -1 256 1 3
23 40 # 0 0 0 -1 -1 -1 256 1 3
23 41 # 0 0 0 -1 -1 -1 256 1 3
23 42 # 0 0 0 -1 -1 -1 256 1 3
23 43 # 0 0 0 -1 -1 -1 256 1 3
23 44 . 0 0 0 -1 -1 -1 256 1 3
23 45 . 0 0 0 -1 -1 -1 256 1 3
23 46 # 0 0 0 -1 -1 -1 256 1 3
23 47 . 0 0 0 -1 -1 -1 256 1 3
23 48 . 0 0 0 -1 -1 -1 256 1 3
23 49 . 0 0 0 -1 -1 -1 256 1 3
23 50 . 0 0 0 -1 -1 -1 256 1 3
23 51 . 0 0 0 -1 -1 -1 256 1 3
23 52 # 0 0 0 -1 -1 -1 256 1 3
23 53 . 0 0 0 -1 -1 -1 256 1 3
23 54 . 0 0 0 -1 -1 -1 256 1 3
23 55 . 0 0 0 -1 -1 -1 256 1 3
23 56 # 0 0 0 -1 -1 -1 256 1 3
23 57 # 0 0 0 -1 -1 -1 256 1 3
23 58 # 0 0 0 -1 -1 -1 256 1 3
23 59 # 0 0 0 -1 -1 -1 256 1 3
23 60 # 0 0 0 -1 -1 -1 256 1 3
23 61 . 0 1 0 -1 2 -1 256 1 1
23 62 # 0 0 0 -1 -1 -1 256 1 3
23 63 . 0 0 0 -1 -1 -1 256 1 3
23 64 . 0 0 0 -1 -1 -1 256 1 3
23 65 . 0 0 0 -1 -1 -1 256 1 3
23 66 # 0 0 0 -1 -1 -1 256 1 3
24 0 # 0 0 0 -1 -1 -1 256 1 3
24 1 . 0 0 0 -1 -1 -1 256 1 3
24 2 . 0 0 0 -1 -1 -1 256 1 3
24 3 . 0 0 0 -1 -1 -1 256 1 3
24 4 # 0 0 0 -1 -1 -1 256 1 3
24 5 # 0 0 0 -1 -1 -1 256 1 3
24 6 # 0 0 0 -1 -1 -1 256 1 3
24 7 # 0 0 0 -1 -1 -1 256 1 3
24 8 # 0 0 0 -1 -1 -1 256 1 3
24 9 . 0 0 0 -1 -1 -1 1 1 3
24 10 . 0 0 0 -1 -1 -1 1 1 3
24 11 # 0 0 0 -1 -1 -1 256 1 3
24 12 . 0 0 0 -1 -1 -1 256 1 3
24 13 # 0 0 0 -1 -1 -1 256 1 3
24 14 # 0 0 0 -1 -1 -1 256 1 3
24 15 # 0 0 0 -1 -1 -1 256 1 3
24 16 # 0 0 0 -1 -1 -1 256 1 3
24 17 # 0 0 0 -1 -1 -1 256 1 3
24 18 # 0 0 0 -1 -1 -1 256 1 3
24 19 . 0 0 0 -1 -1 -1 256 1 3
24 20 # 0 0 0 -1 -1 -1 256 1 3
24 21 . 0 0 0 -1 -1 -1 256 1 3
24 22 . 0 0 0 -1 -1 -1 256 1 3
24 23 . 0 0 0 -1 -1 -1 256 1 3
24 24 . 0 0 0 -1 -1 -1 256 1 3
24 25 . 0 0 0 -1 -1 -1 256 1 3
24 26 . 0 0 0 -1 -1 -1 256 1 3
24 27 . 0 0 0 -1 -1 -1 256 1 3
24 28 . 0 0 0 -1 -1 -1 256 1 3
24 29 # 0 0 0 -1 -1 -1 256 1 3
24 30 . 0 0 0 -1 -1 -1 256 1 3
24 31 . 0 0 0 -1 -1 -1 256 1 3
24 32 # 0 0 0 -1 -1 -1 256 1 3
24 33 . 0 0 0 -1 -1 -1 256 1 3
24 34 . 0 0 0 -1 -1 -1 256 1 3
24 35 # 0 0 0 -1 -1 -1 256 1 3
24 36 # 0 0 0 -1 -1 -1 256 1 3
24 37 # 0 0 0 -1 -1 -1 256 1 3
24 38 # 0 0 0 -1 -1 -1 256 1 3
24 39 # 0 0 0 -1 -1 -1 256 1 3
24 40 # 0 0 0 -1 -1 -1 256 1 3
24 41 # 0 0 0 -1 -1 -1 256 1 3
24 42 # 0 0 0 -1 -1 -1 256 1 3
24 43 # 0 0 0 -1 -1 -1 256 1 3
24 44 . 0 0 0 -1 -1 -1 256 1 3
24 45 . 0 0 0 -1 -1 -1 256 1 3
24 46 # 0 0 0 -1 -1 -1 256 1 3
24 47 . 0 0 0 -1 -1 -1 256 1 3
24 48 . 0 0 0 -1 -1 -1 256 1 3
24 49 . 0 0 0 -1 -1 -1 256 1 3
24 50 . 0 0 0 -1 -1 -1 256 1 3
24 51 . 0 0 0 -1 -1 -1 256 1 3
24 52 # 0 0 0 -1 -1 -1 256 1 3
24 53 . 0 0 0 -1 -1 -1 256 1 3
24 54 . 0 0 0 -1 -1 -1 256 1 3
24 55 . 0 0 0 -1 -1 -1 256 1 3
24 56 # 0 0 0 -1 -1 -1 256 1 3
24 57 # 0 0 0 -1 -1 -1 256 1 3
24 58 # 0 0 0 -1 -1 -1 256 1 3
24 59 # 0 0 0 -1 -1 -1 256 1 3
24 60 # 0 0 0 -1 -1 -1 256 1 3
24 61 . 0 1 0 -1 2 -1 256 1 1
24 62 # 0 0 0 -1 -1 -1 256 1 3
24 63 . 0 0 0 -1 -1 -1 256 1 3
24 64 . 0 0 0 -1 -1 -1 256 1 3
24 65 . 0 0 0 -1 -1 -1 256 1 3
24 66 # 0 0 0 -1 -1 -1 256 1 3
25 0 # 0 0 0 -1 -1 -1 256 1 3
25 1 . 0 0 0 -1 -1 -1 256 1 3
25 2 . 0 0 0 -1 -1 -1 256 1 3
25 3 . 0 0 0 -1 -1 -1 256 1 3
25 4 # 0 0 0 -1 -1 -1 256 1 3
25 5 . 0 0 0 -1 -1 -1 5 1 3
25 6 . 0 0 0 -1 -1 -1 4 1 3
25 7 . 0 0 0 -1 -1 -1 3 1 3
25 8 . 0 0 0 -1 -1 -1 2 1 3
25 9 . 0 0 0 -1 -1 -1 2 1 3
25 10 # 0 0 0 -1 -1 -1 256 1 3
25 11 # 0 0 0 -1 -1 -1 256 1 3
25 12 . 0 0 0 -1 -1 -1 256 1 3
25 13 # 0 0 0 -1 -1 -1 256 1 3
25 14 . 0 0 0 -1 -1 -1 256 1 3
25 15 . 0 0 0 -1 -1 -1 256 1 3
25 16 . 0 0 0 -1 -1 -1 256 1 3
25 17 . 0 0 0 -1 -1 -1 256 1 3
25 18 . 0 0 0 -1 -1 -1 256 1 3
25 19 . 0 0 0 -1 -1 -1 256 1 3
25 20 # 0 0 0 -1 -1 -1 256 1 3
25 21 # 0 0 0 -1 -1 -1 256 1 3
25 22 # 0 0 0 -1 -1 -1 256 1 3
25 23 # 0 0 0 -1 -1 -1 256 1 3
25 24 # 0 0 0 -1 -1 -1 256 1 3
25 25 # 0 0 0 -1 -1 -1 256 1 3
25 26 # 0 0 0 -1 -1 -1 256 1 3
25 27 . 0 0 0 -1 -1 -1 256 1 3
25 28 . 0 0 0 -1 -1 -1 256 1 3
25 29 # 0 0 0 -1 -1 -1 256 1 3
25 30 . 0 0 0 -1 -1 -1 256 1 3
25 31 . 0 0 0 -1 -1 -1 256 1 3
25 32 # 0 0 0 -1 -1 -1 256 1 3
25 33 . 0 0 0 -1 -1 -1 256 1 3
25 34 . 0 0 0 -1 -1 -1 256 1 3
25 35 # 0 0 0 -1 -1 -1 256 1 3
25 36 # 0 0 0 -1 -1 -1 256 1 3
25 37 # 0 0 0 -1 -1 -1 256 1 3
25 38 # 0 0 0 -1 -1 -1 256 1 3
25 39 # 0 0 0 -1 -1 -1 256 1 3
25 40 # 0 0 0 -1 -1 -1 256 1 3
25 41 # 0 0 0 -1 -1 -1 256 1 3
25 42 # 0 0 0 -1 -1 -1 256 1 3
25 43 # 0 0 0 -1 -1 -1 256 1 3
25 44 . 0 0 0 -1 -1 -1 256 1 3
25 45 . 0 0 0 -1 -1 -1 256 1 3
25 46 # 0 0 0 -1 -1 -1 256 1 3
25 47 . 0 0 0 -1 -1 -1 256 1 3
25 48 . 0 0 0 -1 -1 -1 256 1 3
25 49 . 0 0 0 -1 -1 -1 256 1 3
25 50 . 0 0 0 -1 -1 -1 256 1 3
25 51 . 0 0 0 -1 -1 -1 256 1 3
25 52 # 0 0 0 -1 -1 -1 256 1 3
25 53 . 0 0 0 -1 -1 -1 256 1 3
25 54 . 0 0 0 -1 -1 -1 256 1 3
25 55 . 0 0 0 -1 -1 -1 256 1 3
25 56 . 0 0 0 -1 -1 -1 256 1 3
25 57 . 0 0 0 -1 -1 -1 256 1 3
25 58 . 0 0 0 -1 -1 -1 256 1 3
25 59 . 0 0 0 -1 -1 -1 256 1 3
25 60 . 0 0 0 -1 -1 -1 256 1 3
25 61 . 0 0 0 -1 -1 -1 256 1 3
25 62 . 0 0 0 -1 -1 -1 256 1 3
25 63 . 0 0 0 -1 -1 -1 256 1 3
25 64 . 0 0 0 -1 -1 -1 256 1 3
25 65 . 0 0 0 -1 -1 -1 256 1 3
25 66 # 0 0 0 -1 -1 -1 256 1 3
26 0 # 0 0 0 -1 -1 -1 256 1 3
26 1 . 0 0 0 -1 -1 -1 256 1 3
26 2 . 0 0 0 -1 -1 -1 256 1 3
26 3 . 0 0 0 -1 -1 -1 256 1 3
26 4 # 0 0 0 -1 -1 -1 256 1 3
26 5 . 0 0 0 -1 -1 -1 5 1 3
26 6 . 0 0 0 -1 -1 -1 4 1 3
26 7 . 0 0 0 -1 -1 -1 3 1 3
26 8 . 0 0 0 -1 -1 -1 3 1 3
26 9 . 0 0 1 -1 -1 26 3 1 3
26 10 # 0 0 0 -1 -1 -1 256 1 3
26 11 # 0 0 0 -1 -1 -1 256 1 3
26 12 . 0 0 0 -1 -1 -1 256 1 3
26 13 # 0 0 0 -1 -1 -1 256 1 3
26 14 . 0 0 0 -1 -1 -1 256 1 3
26 15 . 0 0 0 -1 -1 -1 256 1 3
26 16 . 0 0 0 -1 -1 -1 256 1 3
26 17 . 0 0 0 -1 -1 -1 256 1 3
26 18 . 0 0 0 -1 -1 -1 256 1 3
26 19 . 0 0 0 -1 -1 -1 256 1 3
26 20 # 0 0 0 -1 -1 -1 256 1 3
26 21 # 0 0 0 -1 -1 -1 256 1 3
26 22 # 0 0 0 -1 -1 -1 256 1 3
26 23 # 0 0 0 -1 -1 -1 256 1 3
26 24 # 0 0 0 -1 -1 -1 256 1 3
26 25 # 0 0 0 -1 -1 -1 256 1 3
26 26 # 0 0 0 -1 -1 -1 256 1 3
26 27 . 0 0 0 -1 -1 -1 256 1 3
26 28 . 0 0 0 -1 -1 -1 256 1 3
26 29 # 0 0 0 -1 -1 -1 256 1 3
26 30 . 0 0 0 -1 -1 -1 256 1 3
26 31 . 0 0 0 -1 -1 -1 256 1 3
26 32 # 0 0 0 -1 -1 -1 256 1 3
26 33 . 0 0 0 -1 -1 -1 256 1 3
26 34 . 0 0 0 -1 -1 -1 256 1 3
26 35 # 0 0 0 -1 -1 -1 256 1 3
26 36 # 0 0 0 -1 -1 -1 256 1 3
26 37 # 0 0 0 -1 -1 -1 256 1 3
26 38 # 0 0 0 -1 -1 -1 256 1 3
26 39 # 0 0 0 -1 -1 -1 256 1 3
26 40 # 0 0 0 -1 -1 -1 256 1 3
26 41 # 0 0 0 -1 -1 -1 256 1 3
26 42 # 0 0 0 -1 -1 -1 256 1 3
26 43 # 0 0 0 -1 -1 -1 256 1 3
26 44 . 0 0 0 -1 -1 -1 256 1 3
26 45 . 0 0 0 -1 -1 -1 256 1 3
26 46 # 0 0 0 -1 -1 -1 256 1 3
26 47 . 0 0 0 -1 -1 -1 256 1 3
26 48 . 0 0 0 -1 -1 -1 256 1 3
26 49 . 0 0 0 -1 -1 -1 256 1 3
26 50 . 0 0 0 -1 -1 -1 256 1 3
26 51 . 0 0 0 -1 -1 -1 256 1 3
26 52 # 0 0 0 -1 -1 -1 256 1 3
26 53 . 0 0 0 -1 -1 -1 256 1 3
26 54 . 0 0 0 -1 -1 -1 256 1 3
26 55 . 0 0 0 -1 -1 -1 256 1 3
26 56 . 0 0 0 -1 -1 -1 256 1 3
26 57 . 0 0 0 -1 -1 -1 256 1 3
26 58 . 0 0 0 -1 -1 -1 256 1 3
26 59 . 0 0 0 -1 -1 -1 256 1 3
26 60 . 0 0 0 -1 -1 -1 256 1 3
26 61 . 0 0 0 -1 -1 -1 256 1 3
26 62 . 0 0 0 -1 -1 -1 256 1 3
26 63 . 0 0 0 -1 -1 -1 256 1 3
26 64 . 0 0 0 -1 -1 -1 256 1 3
26 65 . 0 0 0 -1 -1 -1 256 1 3
26 66 # 0 0 0 -1 -1 -1 256 1 3
27 0 # 0 0 0 -1 -1 -1 256 1 3
27 1 . 0 0 0 -1 -1 -1 256 1 3
27 2 . 0 0 0 -1 -1 -1 256 1 3
27 3 . 0 0 0 -1 -1 -1 256 1 3
27 4 # 0 0 0 -1 -1 -1 256 1 3
27 5 # 0 0 0 -1 -1 -1 256 1 3
27 6 # 0 0 0 -1 -1 -1 256 1 3
27 7 # 0 0 0 -1 -1 -1 256 1 3
27 8 # 0 0 0 -1 -1 -1 256 1 3
27 9 . 0 0 0 -1 -1 -1 4 1 3
27 10 . 0 0 0 -1 -1 -1 4 1 3
27 11 # 0 0 0 -1 -1 -1 256 1 3
27 12 . 0 0 0 -1 -1 -1 256 1 3
27 13 . 0 0 0 -1 -1 -1 256 1 3
27 14 . 0 0 0 -1 -1 -1 256 1 3
27 15 . 0 0 0 -1 -1 -1 256 1 3
27 16 . 0 0 0 -1 -1 -1 256 1 3
27 17 . 0 0 0 -1 -1 -1 256 1 3
27 18 . 0 0 0 -1 -1 -1 256 1 3
27 19 . 0 0 0 -1 -1 -1 256 1 3
27 20 . 0 0 0 -1 -1 -1 256 1 3
27 21 . 0 0 0 -1 -1 -1 256 1 3
27 22 . 0 0 0 -1 -1 -1 256 1 3
27 23 . 0 0 0 -1 -1 -1 256 1 3
27 24 . 0 0 0 -1 -1 -1 256 1 3
27 25 . 0 0 0 -1 -1 -1 256 1 3
27 26 . 0 0 0 -1 -1 -1 256 1 3
27 27 . 0 0 0 -1 -1 -1 256 1 3
27 28 . 0 0 0 -1 -1 -1 256 1 3
27 29 # 0 0 0 -1 -1 -1 256 1 3
27 30 . 0 0 0 -1 -1 -1 256 1 3
27 31 . 0 0 0 -1 -1 -1 256 1 3
27 32 # 0 0 0 -1 -1 -1 256 1 3
27 33 . 0 0 0 -1 -1 -1 256 1 3
27 34 . 0 0 0 -1 -1 -1 256 1 3
27 35 . 0 0 0 -1 -1 -1 256 1 3
27 36 . 0 0 0 -1 -1 -1 256 1 3
27 37 . 0 0 0 -1 -1 -1 256 1 3
27 38 . 0 0 0 -1 -1 -1 256 1 3
27 39 . 0 0 0 -1 -1 -1 256 1 3
27 40 . 0 0 0 -1 -1 -1 256 1 3
27 41 . 0 0 1 -1 -1 40 256 1 3
27 42 . 0 0 0 -1 -1 -1 256 1 3
27 43 . 0 0 0 -1 -1 -1 256 1 3
27 44 . 0 0 0 -1 -1 -1 256 1 3
27 45 . 0 0 0 -1 -1 -1 256 1 3
27 46 # 0 0 0 -1 -1 -1 256 1 3
27 47 . 0 0 0 -1 -1 -1 256 1 3
27 48 . 0 0 0 -1 -1 -1 256 1 3
27 49 . 0 0 0 -1 -1 -1 256 1 3
27 50 . 0 0 0 -1 -1 -1 256 1 3
27 51 . 0 0 0 -1 -1 -1 256 1 3
27 52 # 0 0 0 -1 -1 -1 256 1 3
27 53 . 0 0 0 -1 -1 -1 256 1 3
27 54 . 0 0 0 -1 -1 -1 256 1 3
27 55 . 0 0 0 -1 -1 -1 256 1 3
27 56 . 0 0 0 -1 -1 -1 256 1 3
27 57 . 0 0 0 -1 -1 -1 256 1 3
27 58 . 0 0 0 -1 -1 -1 256 1 3
27 59 . 0 0 0 -1 -1 -1 256 1 3
27 60 . 0 0 0 -1 -1 0 256 1 3
27 61 . 0 0 0 -1 -1 -1 256 1 3
27 62 . 0 0 0 -1 -1 -1 256 1 3
27 63 . 0 0 0 -1 -1 -1 256 1 3
27 64 . 0 0 0 -1 -1 -1 256 1 3
27 65 . 0 0 0 -1 -1 -1 256 1 3
27 66 # 0 0 0 -1 -1 -1 256 1 3
28 0 # 0 0 0 -1 -1 -1 256 1 3
28 1 . 0 0 0 -1 -1 -1 256 1 3
28 2 . 0 0 0 -1 -1 -1 256 1 3
28 3 . 0 0 0 -1 -1 -1 256 1 3
28 4 # 0 0 0 -1 -1 -1 256 1 3
28 5 # 0 0 0 -1 -1 -1 256 1 3
28 6 # 0 0 0 -1 -1 -1 256 1 3
28 7 # 0 0 0 -1 -1 -1 256 1 3
28 8 # 0 0 0 -1 -1 -1 256 1 3
28 9 . 0 0 0 -1 -1 -1 5 1 3
28 10 . 0 0 0 -1 -1 -1 5 1 3
28 11 # 0 0 0 -1 -1 -1 256 1 3
28 12 . 0 0 0 -1 -1 -1 256 1 3
28 13 . 0 0 0 -1 -1 -1 256 1 3
28 14 . 0 0 0 -1 -1 -1 256 1 3
28 15 . 0 0 0 -1 -1 -1 256 1 3
28 16 . 0 0 0 -1 -1 -1 256 1 3
28 17 . 0 0 0 -1 -1 -1 256 1 3
28 18 . 0 0 0 -1 -1 -1 256 1 3
28 19 . 0 0 0 -1 -1 -1 256 1 3
28 20 . 1 0 0 14 -1 -1 256 1 3
28 21 . 0 0 0 -1 -1 -1 256 1 3
28 22 . 0 0 0 -1 -1 -1 256 1 3
28 23 . 0 0 0 -1 -1 -1 256 1 3
28 24 . 0 0 0 -1 -1 -1 256 1 3
28 25 . 0 0 0 -1 -1 -1 256 1 3
28 26 . 0 0 0 -1 -1 -1 256 1 3
28 27 . 0 0 0 -1 -1 -1 256 1 3
28 28 . 0 0 0 -1 -1 -1 256 1 3
28 29 # 0 0 0 -1 -1 -1 256 1 3
28 30 . 0 0 0 -1 -1 -1 256 1 3
28 31 . 0 0 0 -1 -1 -1 256 1 3
28 32 # 0 0 0 -1 -1 -1 256 1 3
28 33 . 0 0 0 -1 -1 -1 256 1 3
28 34 . 0 0 0 -1 -1 -1 256 1 3
28 35 . 0 0 0 -1 -1 -1 256 1 3
28 36 . 0 0 0 -1 -1 -1 256 1 3
28 37 . 0 0 0 -1 -1 -1 256 1 3
28 38 . 0 0 0 -1 -1 -1 256 1 3
28 39 . 1 0 0 19 -1 -1 256 1 3
28 40 . 0 0 0 -1 -1 -1 256 1 3
28 41 . 0 0 0 -1 -1 -1 256 1 3
28 42 . 0 0 0 -1 -1 -1 256 1 3
28 43 . 0 0 0 -1 -1 -1 256 1 3
28 44 . 1 0 0 13 -1 -1 256 1 3
28 45 . 0 0 0 -1 -1 -1 256 1 3
28 46 # 0 0 0 -1 -1 -1 256 1 3
28 47 . 0 0 0 -1 -1 -1 256 1 3
28 48 . 0 0 0 -1 -1 -1 256 1 3
28 49 . 0 0 0 -1 -1 -1 256 1 3
28 50 . 0 0 0 -1 -1 -1 256 1 3
28 51 . 0 0 0 -1 -1 -1 256 1 3
28 52 # 0 0 0 -1 -1 -1 256 1 3
28 53 . 0 0 0 -1 -1 -1 256 1 3
28 54 . 0 0 0 -1 -1 -1 256 1 3
28 55 . 0 0 0 -1 -1 -1 256 1 3
28 56 . 0 0 0 -1 -1 -1 256 1 3
28 57 . 0 0 0 -1 -1 -1 256 1 3
28 58 . 0 0 0 -1 -1 -1 256 1 3
28 59 . 0 0 0 -1 -1 -1 256 1 3
28 60 . 0 0 0 -1 -1 0 256 1 3
28 61 . 0 0 0 -1 -1 -1 256 1 3
28 62 . 0 0 0 -1 -1 -1 256 1 3
28 63 . 0 0 0 -1 -1 -1 256 1 3
28 64 . 0 0 0 -1 -1 -1 256 1 3
28 65 . 0 0 0 -1 -1 -1 256 1 3
28 66 # 0 0 0 -1 -1 -1 256 1 3
29 0 # 0 0 0 -1 -1 -1 256 1 3
29 1 . 0 0 0 -1 -1 -1 256 1 3
29 2 . 0 0 0 -1 -1 -1 256 1 3
29 3 . 0 0 0 -1 -1 -1 256 1 3
29 4 . 0 0 0 -1 -1 -1 256 1 3
29 5 . 0 0 0 -1 -1 -1 256 1 3
29 6 . 0 0 0 -1 -1 -1 256 1 3
29 7 . 0 0 0 -1 -1 -1 256 1 3
29 8 # 0 0 0 -1 -1 -1 256 1 3
29 9 . 0 0 0 -1 -1 -1 6 1 3
29 10 . 0 0 0 -1 -1 -1 6 1 3
29 11 # 0 0 0 -1 -1 -1 256 1 3
29 12 # 0 0 0 -1 -1 -1 256 1 3
29 13 # 0 0 0 -1 -1 -1 256 1 3
29 14 # 0 0 0 -1 -1 -1 256 1 3
29 15 # 0 0 0 -1 -1 -1 256 1 3
29 16 # 0 0 0 -1 -1 -1 256 1 3
29 17 # 0 0 0 -1 -1 -1 256 1 3
29 18 # 0 0 0 -1 -1 -1 256 1 3
29 19 # 0 0 0 -1 -1 -1 256 1 3
29 20 # 0 0 0 -1 -1 -1 256 1 3
29 21 # 0 0 0 -1 -1 -1 256 1 3
29 22 # 0 0 0 -1 -1 -1 256 1 3
29 23 # 0 0 0 -1 -1 -1 256 1 3
29 24 # 0 0 0 -1 -1 -1 256 1 3
29 25 # 0 0 0 -1 -1 -1 256 1 3
29 26 # 0 0 0 -1 -1 -1 256 1 3
29 27 # 0 0 0 -1 -1 -1 256 1 3
29 28 # 0 0 0 -1 -1 -1 256 1 3
29 29 # 0 0 0 -1 -1 -1 256 1 3
29 30 . 0 0 0 -1 -1 -1 256 1 3
29 31 . 0 0 0 -1 -1 -1 256 1 3
29 32 # 0 0 0 -1 -1 -1 256 1 3
29 33 # 0 0 0 -1 -1 -1 256 1 3
29 34 # 0 0 0 -1 -1 -1 256 1 3
29 35 # 0 0 0 -1 -1 -1 256 1 3
29 36 # 0 0 0 -1 -1 -1 256 1 3
29 37 # 0 0 0 -1 -1 -1 256 1 3
29 38 # 0 0 0 -1 -1 -1 256 1 3
29 39 # 0 0 0 -1 -1 -1 256 1 3
29 40 # 0 0 0 -1 -1 -1 256 1 3
29 41 # 0 0 0 -1 -1 -1 256 1 3
29 42 # 0 0 0 -1 -1 -1 256 1 3
29 43 # 0 0 0 -1 -1 -1 256 1 3
29 44 # 0 0 0 -1 -1 -1 256 1 3
29 45 # 0 0 0 -1 -1 -1 256 1 3
29 46 # 0 0 0 -1 -1 -1 256 1 3
29 47 . 0 0 0 -1 -1 -1 256 1 3
29 48 . 0 0 0 -1 -1 -1 256 1 3
29 49 . 0 0 0 -1 -1 -1 256 1 3
29 50 . 0 0 0 -1 -1 -1 256 1 3
29 51 . 0 0 0 -1 -1 -1 256 1 3
29 52 # 0 0 0 -1 -1 -1 256 1 3
29 53 # 0 0 0 -1 -1 -1 256 1 3
29 54 # 0 0 0 -1 -1 -1 256 1 3
29 55 # 0 0 0 -1 -1 -1 256 1 3
29 56 . 0 0 0 -1 -1 -1 256 1 3
29 57 . 0 0 0 -1 -1 -1 256 1 3
29 58 . 0 0 0 -1 -1 -1 256 1 3
29 59 . 0 0 0 -1 -1 -1 256 1 3
29 60 . 0 0 0 -1 -1 -1 256 1 3
29 61 # 0 0 0 -1 -1 -1 256 1 3
29 62 # 0 0 0 -1 -1 -1 256 1 3
29 63 # 0 0 0 -1 -1 -1 256 1 3
29 64 # 0 0 0 -1 -1 -1 256 1 3
29 65 # 0 0 0 -1 -1 -1 256 1 3
29 66 # 0 0 0 -1 -1 -1 256 1 3
30 0 # 0 0 0 -1 -1 -1 256 1 3
30 1 . 0 0 0 -1 -1 -1 256 1 3
30 2 . 0 0 0 -1 -1 -1 256 1 3
30 3 . 0 0 0 -1 -1 -1 256 1 3
30 4 . 0 0 0 -1 -1 -1 256 1 3
30 5 . 0 0 0 -1 -1 -1 256 1 3
30 6 . 0 0 0 -1 -1 -1 256 1 3
30 7 . 0 0 0 -1 -1 -1 256 1 3
30 8 # 0 0 0 -1 -1 -1 256 1 3
30 9 . 0 0 0 -1 -1 -1 7 1 3
30 10 . 0 0 0 -1 -1 -1 7 1 3
30 11 # 0 0 0 -1 -1 -1 256 1 3
30 12 # 0 0 0 -1 -1 -1 256 1 3
30 13 # 0 0 0 -1 -1 -1 256 1 3
30 14 # 0 0 0 -1 -1 -1 256 1 3
30 15 # 0 0 0 -1 -1 -1 256 1 3
30 16 # 0 0 0 -1 -1 -1 256 1 3
30 17 # 0 0 0 -1 -1 -1 256 1 3
30 18 # 0 0 0 -1 -1 -1 256 1 3
30 19 # 0 0 0 -1 -1 -1 256 1 3
30 20 # 0 0 0 -1 -1 -1 256 1 3
30 21 # 0 0 0 -1 -1 -1 256 1 3
30 22 # 0 0 0 -1 -1 -1 256 1 3
30 23 # 0 0 0 -1 -1 -1 256 1 3
30 24 # 0 0 0 -1 -1 -1 256 1 3
30 25 # 0 0 0 -1 -1 -1 256 1 3
30 26 # 0 0 0 -1 -1 -1 256 1 3
30 27 # 0 0 0 -1 -1 -1 256 1 3
30 28 # 0 0 0 -1 -1 -1 256 1 3
30 29 # 0 0 0 -1 -1 -1 256 1 3
30 30 . 0 0 0 -1 -1 -1 256 1 3
30 31 . 0 0 0 -1 -1 -1 256 1 3
30 32 # 0 0 0 -1 -1 -1 256 1 3
30 33 # 0 0 0 -1 -1 -1 256 1 3
30 34 # 0 0 0 -1 -1 -1 256 1 3
30 35 # 0 0 0 -1 -1 -1 256 1 3
30 36 # 0 0 0 -1 -1 -1 256 1 3
30 37 # 0 0 0 -1 -1 -1 256 1 3
30 38 # 0 0 0 -1 -1 -1 256 1 3
30 39 # 0 0 0 -1 -1 -1 256 1 3
30 40 # 0 0 0 -1 -1 -1 256 1 3
30 41 # 0 0 0 -1 -1 -1 256 1 3
30 42 # 0 0 0 -1 -1 -1 256 1 3
30 43 # 0 0 0 -1 -1 -1 256 1 3
30 44 # 0 0 0 -1 -1 -1 256 1 3
30 45 # 0 0 0 -1 -1 -1 256 1 3
30 46 # 0 0 0 -1 -1 -1 256 1 3
30 47 . 0 0 0 -1 -1 -1 10 1 3
30 48 . 0 0 0 -1 -1 -1 10 1 3
30 49 . 0 0 0 -1 -1 -1 10 1 3
30 50 . 0 0 0 -1 -1 -1 10 1 3
30 51 . 0 0 0 -1 -1 -1 10 1 3
30 52 # 0 0 0 -1 -1 -1 256 1 3
30 53 # 0 0 0 -1 -1 -1 256 1 3
